total_num_steps,causal_influence_kl_agent0,causal_influence_kl_agent1,causal_influence_kl_mean,causal_influence_value_sensitivity_agent0,causal_influence_value_sensitivity_agent1,causal_influence_value_sensitivity_mean
2310400,0.5367192911356687,0.432567082606256,0.48464318687096236,0.5452275516092777,0.5511446471512318,0.5481860993802548
2342400,0.7724633714556695,0.803388214558363,0.7879257930070163,0.6019262528419494,0.5661104094982147,0.5840183311700821
2374400,1.0496029025316238,0.7449435664713383,0.8972732345014811,0.12227805465459823,0.15189117908477784,0.13708461686968804
2406400,0.9049419425427914,0.16509372808039188,0.5350178353115916,0.9450168278813362,0.9576224774122238,0.95131965264678
2438400,0.4171894354559481,0.19320024762302637,0.3051948415394872,1.076519448161125,1.0868586763739585,1.0816890622675417
2470400,0.8377376847714185,2.0280228167772294,1.432880250774324,0.66825968593359,0.6278111127018928,0.6480353993177415
2502400,1.0504985004663467,1.6243738636374474,1.337436182051897,0.3636658704653382,0.3664941573143005,0.36508001388981937
2534400,1.0712500360608102,0.9032774286717177,0.9872637323662639,0.09937074869871139,0.0942681136727333,0.09681943118572234
2566400,1.346021430976689,0.7997779855132103,1.0728997082449496,0.3549531081318855,0.3529998999834061,0.3539765040576458
2598400,1.4430905126035214,1.065490755662322,1.2542906341329219,0.04756920337677002,0.05930295467376709,0.053436079025268556
2630400,1.4810568150877952,0.9017648526653648,1.19141083387658,0.09852241929620505,0.10481719437986613,0.10166980683803559
2662400,0.9230432796478272,1.327588128745556,1.1253157041966917,0.2964018361270428,0.2489411324262619,0.27267148427665233
2694400,2.4089692759513857,1.5766849547624588,1.9928271153569224,0.33818157559260725,0.3121761748753488,0.32517887523397804
2726400,2.096412861198187,2.01867217451334,2.0575425178557634,0.19077130280435084,0.14430791020393371,0.1675396065041423
2758400,1.3792218009009958,1.2600502893328667,1.3196360451169311,0.620314561277628,0.6203687021136284,0.6203416316956282
2790400,1.099208359196782,1.868360275030136,1.483784317113459,0.19089346066117285,0.1956986218690872,0.19329604126513003
2822400,2.4678149604797364,0.7723490640521049,1.6200820122659207,0.06001892630010843,0.10870745580643415,0.0843631910532713
2854400,1.842183326948434,1.4782526205852629,1.6602179737668483,0.28704442037269473,0.2881199346296489,0.2875821775011718
2886400,0.929070081114769,2.2892751416563986,1.6091726113855838,0.37467309772968294,0.3749195304512978,0.37479631409049036
2918400,2.358899741768837,1.9994596609845758,2.1791797013767065,0.559109761416912,0.5697838054597377,0.5644467834383249
